1.808168190672958886e+01,3.082406849910158897e+00,-8.099600267727740111e-01
1.794972250573185235e+01,3.221013186303263165e+00,-1.109960026772774055e+00
1.786461784805101871e+01,3.392425546537372050e+00,-1.409960026772774100e+00
1.783397007929466582e+01,3.581332174981842087e+00,-1.409960026772774100e+00
1.780332231053831293e+01,3.770238803426312124e+00,-1.409960026772774100e+00
1.777267454178196004e+01,3.959145431870782161e+00,-1.409960026772774100e+00
1.774202677302560716e+01,4.148052060315252199e+00,-1.409960026772774100e+00
1.771137900426925427e+01,4.336958688759722236e+00,-1.409960026772774100e+00
1.768073123551290138e+01,4.525865317204192273e+00,-1.409960026772774100e+00
1.765008346675654849e+01,4.714771945648662310e+00,-1.139960026772774082e+00
1.757015870278558722e+01,4.888659932882358561e+00,-8.399600267727740377e-01
1.744241624545615110e+01,5.031162089341258081e+00,-5.399600267727739933e-01
1.727826694803234631e+01,5.129549121796108224e+00,-2.399600267727740044e-01
1.709237377837520100e+01,5.175032409659015897e+00,-5.399600267727739933e-01
1.692822448095139620e+01,5.273419442113866040e+00,-5.099600267727739666e-01
1.676119787691963836e+01,5.366838463440458895e+00,-5.399600267727739933e-01
1.659704857949583356e+01,5.465225495895309038e+00,-5.099600267727739666e-01
1.643002197546407572e+01,5.558644517221901893e+00,-5.399600267727739933e-01
1.626587267804027093e+01,5.657031549676752036e+00,-5.399600267727739933e-01
1.610172338061646613e+01,5.755418582131602179e+00,-5.399600267727739933e-01
1.593757408319266311e+01,5.853805614586452322e+00,-8.399600267727740377e-01
1.580983162586322521e+01,5.996307771045351842e+00,-1.139960026772774082e+00
1.572990686189226395e+01,6.170195758279048093e+00,-1.439960026772774127e+00
1.570493923240927892e+01,6.359936680270062759e+00,-1.739960026772774171e+00
1.573715902139611345e+01,6.548581545553069816e+00,-1.739960026772774171e+00
1.576937881038294798e+01,6.737226410836076873e+00,-1.739960026772774171e+00
1.580159859936978251e+01,6.925871276119083930e+00,-1.739960026772774171e+00
1.583381838835661704e+01,7.114516141402090987e+00,-1.739960026772774171e+00
1.586603817734345157e+01,7.303161006685098044e+00,-1.739960026772774171e+00
1.589825796633028610e+01,7.491805871968105102e+00,-1.739960026772774171e+00
1.593047775531712063e+01,7.680450737251112159e+00,-1.979960026772774162e+00
1.600661543984151436e+01,7.856029930196243960e+00,-2.279960026772774206e+00
1.613123974744977929e+01,8.001266915682588632e+00,-2.579960026772774029e+00
1.629321835990576162e+01,8.103188106348879316e+00,-2.879960026772773851e+00
1.647808221017177033e+01,8.152689185779804504e+00,-2.879960026772773851e+00
1.666294606043777904e+01,8.202190265210729692e+00,-2.879960026772773851e+00
1.684780991070378775e+01,8.251691344641654879e+00,-2.879960026772773851e+00
1.703267376096979646e+01,8.301192424072580067e+00,-2.879960026772773851e+00
1.721753761123580517e+01,8.350693503503505255e+00,-2.579960026772774029e+00
1.737951622369178750e+01,8.452614694169795939e+00,-2.279960026772774206e+00
1.750414053130005243e+01,8.597851679656139723e+00,-1.979960026772774384e+00
1.758027821582444616e+01,8.773430872601270636e+00,-1.679960026772774340e+00
1.760112812466355692e+01,8.963668306618345127e+00,-1.379960026772774295e+00
1.756482779755705437e+01,9.151570638301485872e+00,-1.079960026772774251e+00
1.747461983461386836e+01,9.320353111981784622e+00,-1.079960026772774251e+00
1.738441187167068236e+01,9.489135585662083372e+00,-1.079960026772774251e+00
1.729420390872749635e+01,9.657918059342382122e+00,-1.079960026772774251e+00
1.720399594578431035e+01,9.826700533022680872e+00,-1.079960026772774251e+00
1.711378798284112435e+01,9.995483006702979623e+00,-1.079960026772774251e+00
1.702358001989793834e+01,1.016426548038327837e+01,-1.139960026772774304e+00
1.694365525592697708e+01,1.033815346761697462e+01,-1.439960026772774349e+00
1.691868762644399027e+01,1.052789438960799018e+01,-1.739960026772774393e+00
1.695090741543082302e+01,1.071653925489099812e+01,-2.039960026772774437e+00
1.703743652509590589e+01,1.088723697948206492e+01,-2.339960026772774260e+00
1.717054556777828367e+01,1.102473964402417650e+01,-2.369960026772774064e+00
1.730771917708586827e+01,1.115818776469108720e+01,-2.339960026772774260e+00
1.744082821976824604e+01,1.129569042923319877e+01,-2.369960026772774064e+00
1.757800182907583064e+01,1.142913854990010947e+01,-2.339960026772774260e+00
1.771111087175820842e+01,1.156664121444222104e+01,-2.339960026772774260e+00
1.784421991444058619e+01,1.170414387898433262e+01,-2.339960026772774260e+00
1.797732895712296397e+01,1.184164654352644419e+01,-2.339960026772774260e+00
1.811043799980534175e+01,1.197914920806855577e+01,-2.339960026772774260e+00
1.824354704248771952e+01,1.211665187261066734e+01,-2.339960026772774260e+00
1.837665608517009730e+01,1.225415453715277891e+01,-2.309960026772774455e+00
1.850558077207344709e+01,1.239558800245315595e+01,-2.309960026772774455e+00
1.863450545897679689e+01,1.253702146775353299e+01,-2.309960026772774455e+00
1.876343014588014668e+01,1.267845493305391003e+01,-2.309960026772774455e+00
1.889235483278349648e+01,1.281988839835428706e+01,-2.309960026772774455e+00
1.902127951968684627e+01,1.296132186365466410e+01,-2.309960026772774455e+00
1.915020420659019607e+01,1.310275532895504114e+01,-2.309960026772774455e+00
1.927912889349354586e+01,1.324418879425541817e+01,-2.309960026772774455e+00
1.940805358039689565e+01,1.338562225955579521e+01,-2.099960026772774491e+00
1.950466270384810130e+01,1.355082418831569235e+01,-1.799960026772774446e+00
1.954813641653550249e+01,1.373719756706162087e+01,-1.499960026772774402e+00
1.953459134118036999e+01,1.392809421693694993e+01,-1.499960026772774402e+00
1.952104626582523750e+01,1.411899086681227899e+01,-1.499960026772774402e+00
1.950750119047010500e+01,1.430988751668760806e+01,-1.499960026772774402e+00
1.949395611511497250e+01,1.450078416656293712e+01,-1.499960026772774402e+00
1.948041103975984001e+01,1.469168081643826618e+01,-1.499960026772774402e+00
1.946686596440470751e+01,1.488257746631359524e+01,-1.499960026772774402e+00
1.945332088904957502e+01,1.507347411618892430e+01,-1.499960026772774402e+00
1.943977581369444252e+01,1.526437076606425336e+01,-1.499960026772774402e+00
1.942623073833931002e+01,1.545526741593958242e+01,-1.259960026772774411e+00
1.936769725722313140e+01,1.563747288124845269e+01,-9.599600267727743663e-01
1.925793269011439790e+01,1.579424258434006489e+01,-9.599600267727743663e-01
1.914816812300566440e+01,1.595101228743167709e+01,-9.599600267727743663e-01
1.903840355589693090e+01,1.610778199052328929e+01,-9.599600267727743663e-01
1.892863898878819739e+01,1.626455169361490150e+01,-9.599600267727743663e-01
1.881887442167946389e+01,1.642132139670651370e+01,-9.599600267727743663e-01
1.870910985457073039e+01,1.657809109979812590e+01,-9.599600267727743663e-01
1.859934528746199689e+01,1.673486080288973810e+01,-9.599600267727743663e-01
1.848958072035326339e+01,1.689163050598135030e+01,-8.999600267727743130e-01
1.837061313070760349e+01,1.704153618503955769e+01,-5.999600267727742686e-01
1.821265889404079630e+01,1.714958922349292791e+01,-2.999600267727742797e-01
1.802982759188688533e+01,1.720613756522551796e+01,3.997322722570917364e-05
1.783845099994973538e+01,1.720612991528551916e+01,3.000399732272256981e-01
1.765562421921952563e+01,1.714956695701928879e+01,6.000399732272256870e-01
1.749767862151480102e+01,1.704150129103005185e+01,3.000399732272256981e-01
1.731485184078459127e+01,1.698493833276382148e+01,3.997322722570917364e-05
1.712347524884744132e+01,1.698493068282382268e+01,-2.999600267727742797e-01
1.694064394669353035e+01,1.704147902455641272e+01,-5.999600267727742686e-01
1.678268971002672316e+01,1.714953206300978295e+01,-8.999600267727743130e-01
1.666372212038106326e+01,1.729943774206799034e+01,-9.299600267727743397e-01
1.654930455796225530e+01,1.745284446098909470e+01,-8.999600267727743130e-01
1.643033696831659540e+01,1.760275014004730210e+01,-9.299600267727743397e-01
1.631591940589778744e+01,1.775615685896840645e+01,-8.999600267727743130e-01
1.619695181625212754e+01,1.790606253802661385e+01,-9.299600267727743397e-01
1.608253425383331958e+01,1.805946925694771821e+01,-8.999600267727743130e-01
1.596356666418766146e+01,1.820937493600592560e+01,-9.299600267727743397e-01
1.584914910176885350e+01,1.836278165492702996e+01,-8.999600267727743130e-01
1.573018151212319538e+01,1.851268733398523736e+01,-8.699600267727742864e-01
1.560677095805129611e+01,1.865895706818772837e+01,-5.699600267727742420e-01
1.544564669052338424e+01,1.876222357008255059e+01,-5.699600267727742420e-01
1.528452242299547237e+01,1.886549007197737282e+01,-5.699600267727742420e-01
1.512339815546756050e+01,1.896875657387219505e+01,-5.699600267727742420e-01
1.496227388793964863e+01,1.907202307576701727e+01,-5.699600267727742420e-01
1.480114962041173676e+01,1.917528957766183950e+01,-5.699600267727742420e-01
1.464002535288382489e+01,1.927855607955666173e+01,-5.699600267727742420e-01
1.447890108535591303e+01,1.938182258145148396e+01,-5.699600267727742420e-01
1.431777681782800116e+01,1.948508908334630618e+01,-5.699600267727742420e-01
1.415665255030008929e+01,1.958835558524112841e+01,-5.699600267727742420e-01
1.399552828277217742e+01,1.969162208713595064e+01,-4.199600267727742198e-01
1.382078131389670439e+01,1.976965090789363089e+01,-4.199600267727742198e-01
1.364603434502123136e+01,1.984767972865131114e+01,-4.199600267727742198e-01
1.347128737614575833e+01,1.992570854940899139e+01,-4.199600267727742198e-01
1.329654040727028530e+01,2.000373737016667164e+01,-4.199600267727742198e-01
1.312179343839481227e+01,2.008176619092435189e+01,-4.199600267727742198e-01
1.294704646951933924e+01,2.015979501168203214e+01,-4.199600267727742198e-01
1.277229950064386621e+01,2.023782383243971239e+01,-4.199600267727742198e-01
1.259755253176839318e+01,2.031585265319739264e+01,-4.199600267727742198e-01
1.242280556289292015e+01,2.039388147395507289e+01,-4.199600267727742198e-01
1.224805859401744712e+01,2.047191029471275314e+01,-1.799600267727742009e-01
1.205977257152730076e+01,2.050616483798572887e+01,-1.499600267727742298e-01
1.187054378923313180e+01,2.053475623444455778e+01,-1.799600267727742009e-01
1.168225776674298544e+01,2.056901077771753350e+01,-1.499600267727742298e-01
1.149302898444881649e+01,2.059760217417636241e+01,-1.799600267727742009e-01
1.130474296195867012e+01,2.063185671744933813e+01,-1.499600267727742298e-01
1.111551417966450117e+01,2.066044811390816704e+01,-1.499600267727742298e-01
1.092628539737033222e+01,2.068903951036699596e+01,6.003997322722576246e-02
1.073525363868876070e+01,2.067755616699382415e+01,3.600399732272257514e-01
1.055614758904522077e+01,2.061013196524781677e+01,6.600399732272257403e-01
1.040496625843156053e+01,2.049278970826473767e+01,9.600399732272257847e-01
1.029521422485551696e+01,2.033601123038616265e+01,9.900399732272258113e-01
1.019021422485551653e+01,2.017601123038616251e+01,9.600399732272257847e-01
1.008046219127947296e+01,2.001923275250758749e+01,9.900399732272258113e-01
9.975462191279472535e+00,1.985923275250758735e+01,9.600399732272257847e-01
9.865710157703428962e+00,1.970245427462901233e+01,9.600399732272257847e-01
9.755958124127385389e+00,1.954567579675043731e+01,9.600399732272257847e-01
9.646206090551341816e+00,1.938889731887186230e+01,9.600399732272257847e-01
9.536454056975298244e+00,1.923211884099328728e+01,9.600399732272257847e-01
9.426702023399254671e+00,1.907534036311471226e+01,9.600399732272257847e-01
9.316949989823211098e+00,1.891856188523613724e+01,6.900399732272258779e-01
9.169356425399207922e+00,1.879673766867547968e+01,6.900399732272258779e-01
9.021762860975204745e+00,1.867491345211482212e+01,8.100399732272258735e-01
8.889814541484319932e+00,1.853629656647843404e+01,1.110039973227225918e+00
8.804723587885890268e+00,1.836487740297647875e+01,1.110039973227225918e+00
8.719632634287460604e+00,1.819345823947452345e+01,1.110039973227225918e+00
8.634541680689030940e+00,1.802203907597256816e+01,1.110039973227225918e+00
8.549450727090601276e+00,1.785061991247061286e+01,1.110039973227225918e+00
8.464359773492171612e+00,1.767920074896865756e+01,1.110039973227225918e+00
8.379268819893741949e+00,1.750778158546670227e+01,1.110039973227225918e+00
8.294177866295312285e+00,1.733636242196474697e+01,1.110039973227225918e+00
8.209086912696882621e+00,1.716494325846279168e+01,1.110039973227225918e+00
8.123995959098452957e+00,1.699352409496083638e+01,9.000399732272259534e-01
8.005040354260511748e+00,1.684360890534470911e+01,6.000399732272259090e-01
7.847094756555788031e+00,1.673554323935547217e+01,6.000399732272259090e-01
7.689149158851064314e+00,1.662747757336623522e+01,6.000399732272259090e-01
7.531203561146340597e+00,1.651941190737699827e+01,6.000399732272259090e-01
7.373257963441616880e+00,1.641134624138776132e+01,6.000399732272259090e-01
7.215312365736893163e+00,1.630328057539852438e+01,6.000399732272259090e-01
7.057366768032169446e+00,1.619521490940928743e+01,6.000399732272259090e-01
6.899421170327445729e+00,1.608714924342005048e+01,6.000399732272259090e-01
6.741475572622722012e+00,1.597908357743081353e+01,6.000399732272259090e-01
6.583529974917998295e+00,1.587101791144157481e+01,6.000399732272259090e-01
6.425584377213274578e+00,1.576295224545233609e+01,4.800399732272259135e-01
6.255837844409205317e+00,1.567457173515172109e+01,4.800399732272259135e-01
6.086091311605136056e+00,1.558619122485110609e+01,4.800399732272259135e-01
5.916344778801066795e+00,1.549781071455049108e+01,4.800399732272259135e-01
5.746598245996997534e+00,1.540943020424987608e+01,4.800399732272259135e-01
5.576851713192928273e+00,1.532104969394926108e+01,4.800399732272259135e-01
5.407105180388859011e+00,1.523266918364864608e+01,4.800399732272259135e-01
5.237358647584789750e+00,1.514428867334803108e+01,4.800399732272259135e-01
5.067612114780720489e+00,1.505590816304741608e+01,4.800399732272259135e-01
4.897865581976651228e+00,1.496752765274680108e+01,5.700399732272258824e-01
4.736749570754327898e+00,1.486424826986808689e+01,8.700399732272258158e-01
4.613350710823445056e+00,1.471796866989680552e+01,8.700399732272258158e-01
4.489951850892562213e+00,1.457168906992552415e+01,8.700399732272258158e-01
4.366552990961679370e+00,1.442540946995424278e+01,8.700399732272258158e-01
4.243154131030796528e+00,1.427912986998296141e+01,8.700399732272258158e-01
4.119755271099913685e+00,1.413285027001168004e+01,8.700399732272258158e-01
3.996356411169030842e+00,1.398657067004039867e+01,8.700399732272258158e-01
3.872957551238147555e+00,1.384029107006911730e+01,9.900399732272258113e-01
3.767957551238147573e+00,1.368029107006911715e+01,1.290039973227225856e+00
3.714930452945773176e+00,1.349640761010958023e+01,1.590039973227225900e+00
3.718613009123462376e+00,1.330506645201755234e+01,1.890039973227225945e+00
3.778676267995439986e+00,1.312335953158336110e+01,1.890039973227225945e+00
3.838739526867417595e+00,1.294165261114916987e+01,1.890039973227225945e+00
3.898802785739395205e+00,1.275994569071497864e+01,1.890039973227225945e+00
3.958866044611372814e+00,1.257823877028078741e+01,1.890039973227225945e+00
4.018929303483350424e+00,1.239653184984659617e+01,1.890039973227225945e+00
4.078992562355328033e+00,1.221482492941240494e+01,1.890039973227225945e+00
4.139055821227305643e+00,1.203311800897821371e+01,1.890039973227225945e+00
4.199119080099283252e+00,1.185141108854402248e+01,1.650039973227225953e+00
4.214268592107809575e+00,1.166063506204723410e+01,1.350039973227225909e+00
4.172363302945640839e+00,1.147390277576488060e+01,1.050039973227225865e+00
4.077146487289155630e+00,1.130789446869490611e+01,1.050039973227225865e+00
3.981929671632669976e+00,1.114188616162493162e+01,1.050039973227225865e+00
3.886712855976184766e+00,1.097587785455495712e+01,1.050039973227225865e+00
3.791496040319699556e+00,1.080986954748498263e+01,1.050039973227225865e+00
3.696279224663214347e+00,1.064386124041500814e+01,1.050039973227225865e+00
3.601062409006729137e+00,1.047785293334503365e+01,1.050039973227225865e+00
3.505845593350243927e+00,1.031184462627505916e+01,1.050039973227225865e+00
3.410628777693758718e+00,1.014583631920508466e+01,1.200039973227225776e+00
3.341289115623098827e+00,9.967463083365380783e+00,1.500039973227225820e+00
3.327759301821560101e+00,9.776565351219355549e+00,1.800039973227225865e+00
3.371247914260849576e+00,9.590195448638210607e+00,1.800039973227225865e+00
3.414736526700139052e+00,9.403825546057065665e+00,1.800039973227225865e+00
3.458225139139428528e+00,9.217455643475920724e+00,1.800039973227225865e+00
3.501713751578718004e+00,9.031085740894775782e+00,1.800039973227225865e+00
3.545202364018007479e+00,8.844715838313630840e+00,1.800039973227225865e+00
3.588690976457296955e+00,8.658345935732485898e+00,1.800039973227225865e+00
3.632179588896586431e+00,8.471976033151340957e+00,1.800039973227225865e+00
3.675668201335875906e+00,8.285606130570196015e+00,1.800039973227225865e+00
3.719156813775165382e+00,8.099236227989051073e+00,1.890039973227225945e+00
3.779220072647142992e+00,7.917529307554859841e+00,2.190039973227225989e+00
3.890298762181848335e+00,7.761687962812032993e+00,2.190039973227225989e+00
4.001377451716553679e+00,7.605846618069206144e+00,2.190039973227225989e+00
4.112456141251259467e+00,7.450005273326379296e+00,2.190039973227225989e+00
4.223534830785965255e+00,7.294163928583552448e+00,2.190039973227225989e+00
4.334613520320671043e+00,7.138322583840725599e+00,2.190039973227225989e+00
4.445692209855376831e+00,6.982481239097898751e+00,2.190039973227225989e+00
4.556770899390082619e+00,6.826639894355071903e+00,2.160039973227226184e+00
4.663125068175499877e+00,6.667536812103461052e+00,1.860039973227226362e+00
4.717710910639380195e+00,6.484110026157383189e+00,1.560039973227226318e+00
4.715652436044776685e+00,6.292744505014353784e+00,1.260039973227226273e+00
4.657133521796571252e+00,6.110534360743484328e+00,1.260039973227226273e+00
4.598614607548365818e+00,5.928324216472614872e+00,1.260039973227226273e+00
4.540095693300160384e+00,5.746114072201745415e+00,1.260039973227226273e+00
4.481576779051954951e+00,5.563903927930875959e+00,1.260039973227226273e+00
4.423057864803749517e+00,5.381693783660006503e+00,1.260039973227226273e+00
4.364538950555544083e+00,5.199483639389137046e+00,1.260039973227226273e+00
4.306020036307338650e+00,5.017273495118267590e+00,1.110039973227226362e+00
4.220929082708909874e+00,4.845854331616312294e+00,8.100399732272263176e-01
4.088980763218025061e+00,4.707237445979924217e+00,5.100399732272262732e-01
3.921961628239563069e+00,4.613805071767094645e+00,2.100399732272262288e-01
3.734790999676208312e+00,4.573903244701173598e+00,2.100399732272262288e-01
3.547620371112853555e+00,4.534001417635252551e+00,2.100399732272262288e-01
3.360449742549498797e+00,4.494099590569331504e+00,2.100399732272262288e-01
3.173279113986144040e+00,4.454197763503410457e+00,2.100399732272262288e-01
2.986108485422789283e+00,4.414295936437489409e+00,2.100399732272262288e-01
2.798937856859434525e+00,4.374394109371568362e+00,2.100399732272262288e-01
2.611767228296079768e+00,4.334492282305647315e+00,2.100399732272262288e-01
2.424596599732725011e+00,4.294590455239726268e+00,3.900399732272262221e-01
2.247593564424003265e+00,4.221824216560656318e+00,6.900399732272262110e-01
